Task ID,Job Name,Start Time,Period,Execution Time,Deadline Time,Priority,Finish Time,Least Finish Time,Time Budget,Idle Task Time,Smart Machine ID,Task Completion Status,Total Number of Tasks for Smart Machine X,Utilization Capacity of Smart Machine (%),Total Workload Capacity Required for Smart Machine X
Task 11138,Job 1,10,7,2,7,0,12,17,5,2,1,1,11138,11172,9
Task 11139,Job 0,2,8,3,8,0,5,10,5,3,2,0,11139,11172,13
Task 11139,Job 1,7,5,4,10,0,11,17,6,4,2,2,11139,11172,8
Task 11140,Job 0,2,6,4,12,0,6,14,8,4,1,0,11140,11173,10
Task 11140,Job 1,7,9,1,6,0,8,13,5,1,1,1,11140,11173,19
Task 11141,Job 0,6,4,3,12,0,9,18,9,3,2,2,11141,11175,18
Task 11141,Job 1,11,5,4,10,0,15,21,6,4,2,1,11141,11175,17
Task 11142,Job 0,9,9,1,11,0,10,20,10,1,2,1,11142,11175,4
Task 11142,Job 1,14,7,2,12,0,16,26,10,2,1,1,11142,11175,3
Task 11143,Job 0,4,10,3,8,1,7,12,5,3,1,2,11143,11176,13
Task 11143,Job 1,9,5,3,10,0,12,19,7,3,1,2,11143,11176,7
Task 11144,Job 0,4,6,1,10,0,5,14,9,1,1,2,11144,11177,14
Task 11144,Job 1,9,7,1,12,0,10,21,11,1,1,2,11144,11177,16
Task 11145,Job 0,3,5,4,9,0,7,12,5,4,2,2,11145,11179,13
Task 11145,Job 1,8,4,2,7,0,10,15,5,2,1,0,11145,11179,20
Task 11146,Job 0,9,4,1,9,1,10,18,8,1,2,2,11146,11179,2
Task 11146,Job 1,14,6,1,8,0,15,22,7,1,4,0,11146,11179,7
Task 11147,Job 0,4,6,4,12,1,8,16,8,4,2,0,11147,11181,11
Task 11147,Job 1,9,4,2,8,1,11,17,6,2,3,2,11147,11181,3
Task 11148,Job 0,3,6,1,12,0,4,15,11,1,4,0,11148,11181,13
Task 11148,Job 1,8,9,2,11,0,10,19,9,2,1,0,11148,11181,3
Task 11149,Job 0,10,9,2,12,1,12,22,10,2,1,2,11149,11182,2
Task 11149,Job 1,15,6,4,8,0,19,23,4,4,2,1,11149,11182,11
Task 11150,Job 0,6,5,4,9,0,10,15,5,4,3,1,11150,11184,13
Task 11150,Job 1,11,9,3,9,0,14,20,6,3,3,2,11150,11184,11
Task 11151,Job 0,3,7,1,8,0,4,11,7,1,2,2,11151,11184,3
Task 11151,Job 1,8,7,3,11,0,11,19,8,3,1,0,11151,11184,19
Task 11152,Job 0,9,8,4,10,0,13,19,6,4,3,2,11152,11185,20
Task 11152,Job 1,14,10,2,8,0,16,22,6,2,3,2,11152,11185,19
Task 11153,Job 0,5,7,4,12,0,9,17,8,4,4,0,11153,11187,7
Task 11153,Job 1,10,6,3,12,0,13,22,9,3,2,1,11153,11187,2
Task 11154,Job 0,2,8,3,9,0,5,11,6,3,2,1,11154,11188,2
Task 11154,Job 1,7,8,4,10,0,11,17,6,4,1,1,11154,11188,13
Task 11155,Job 0,9,5,3,6,0,12,15,3,3,3,0,11155,11188,12
Task 11155,Job 1,14,6,3,7,0,17,21,4,3,1,1,11155,11188,5
Task 11156,Job 0,2,7,3,10,0,5,12,7,3,3,2,11156,11189,17
Task 11156,Job 1,7,5,4,9,1,11,16,5,4,1,2,11156,11189,18
Task 11157,Job 0,2,9,2,6,0,4,8,4,2,4,2,11157,11191,13
Task 11157,Job 1,7,8,3,11,1,10,18,8,3,3,1,11157,11191,12
Task 11158,Job 0,8,5,2,11,1,10,19,9,2,2,1,11158,11191,10
Task 11158,Job 1,13,9,2,7,0,15,20,5,2,1,0,11158,11191,15
Task 11159,Job 0,2,8,2,8,1,4,10,6,2,1,0,11159,11193,11
Task 11159,Job 1,7,8,2,12,0,9,19,10,2,3,1,11159,11193,16
Task 11160,Job 0,6,6,1,7,0,7,13,6,1,2,0,11160,11193,19
Task 11160,Job 1,11,8,2,6,0,13,17,4,2,2,0,11160,11193,12
Task 11161,Job 0,2,5,1,11,1,3,13,10,1,1,1,11161,11195,3
Task 11161,Job 1,7,4,1,6,0,8,13,5,1,4,1,11161,11195,8
Task 11162,Job 0,6,5,4,10,1,10,16,6,4,1,2,11162,11195,14
Task 11162,Job 1,11,5,1,6,0,12,17,5,1,2,0,11162,11195,7
Task 11163,Job 0,3,9,4,7,1,7,10,3,4,1,1,11163,11196,20
Task 11163,Job 1,8,8,3,9,0,11,17,6,3,4,0,11163,11196,10
Task 11164,Job 0,5,6,4,9,1,9,14,5,4,2,1,11164,11198,4
Task 11164,Job 1,10,5,4,12,0,14,22,8,4,3,1,11164,11198,20
Task 11165,Job 0,3,9,2,7,1,5,10,5,2,1,2,11165,11199,7
Task 11165,Job 1,8,9,1,6,0,9,14,5,1,2,1,11165,11199,5
Task 11166,Job 0,8,9,1,11,0,9,19,10,1,3,1,11166,11199,6
Task 11166,Job 1,13,7,3,6,0,16,19,3,3,1,2,11166,11199,4
Task 11167,Job 0,3,9,1,7,1,4,10,6,1,1,2,11167,11200,10
Task 11167,Job 1,8,10,3,6,0,11,14,3,3,1,2,11167,11200,3
Task 11168,Job 0,1,5,1,11,0,2,12,10,1,4,2,11168,11202,16
Task 11168,Job 1,6,5,4,6,0,10,12,2,4,4,2,11168,11202,8
Task 11169,Job 0,3,9,3,12,0,6,15,9,3,1,2,11169,11202,4
Task 11169,Job 1,8,5,1,9,0,9,17,8,1,3,2,11169,11202,11
Task 11170,Job 0,4,4,1,8,0,5,12,7,1,2,2,11170,11204,18
Task 11170,Job 1,9,7,3,12,0,12,21,9,3,3,1,11170,11204,15
Task 11171,Job 0,8,9,1,6,0,9,14,5,1,1,0,11171,11204,16
Task 11171,Job 1,13,6,3,8,0,16,21,5,3,2,0,11171,11204,11
Task 11172,Job 0,6,9,3,7,1,9,13,4,3,3,2,11172,11205,20
Task 11172,Job 1,11,4,4,11,0,15,22,7,4,2,2,11172,11205,7
Task 11173,Job 0,8,8,3,8,1,11,16,5,3,4,0,11173,11207,5
Task 11173,Job 1,13,7,1,11,0,14,24,10,1,3,1,11173,11207,18
Task 11174,Job 0,7,8,2,9,0,9,16,7,2,1,2,11174,11208,4
Task 11174,Job 1,12,8,3,9,1,15,21,6,3,2,2,11174,11208,4
Task 11175,Job 0,1,4,3,11,0,4,12,8,3,2,2,11175,11209,8
Task 11175,Job 1,6,7,3,11,1,9,17,8,3,4,1,11175,11209,8
Task 11176,Job 0,8,5,3,8,0,11,16,5,3,2,0,11176,11209,14
Task 11176,Job 1,13,9,4,10,0,17,23,6,4,4,2,11176,11209,10
Task 11177,Job 0,3,4,4,7,0,7,10,3,4,2,2,11177,11210,16
Task 11177,Job 1,8,9,4,12,1,12,20,8,4,1,1,11177,11210,15
Task 11178,Job 0,6,8,2,11,0,8,17,9,2,3,2,11178,11211,16
Task 11178,Job 1,11,9,2,10,0,13,21,8,2,3,1,11178,11211,13
Task 11179,Job 0,9,9,1,12,0,10,21,11,1,2,2,11179,11213,17
Task 11179,Job 1,14,10,3,8,0,17,22,5,3,2,1,11179,11213,15
Task 11180,Job 0,6,6,4,7,0,10,13,3,4,3,1,11180,11213,16
Task 11180,Job 1,11,6,3,7,0,14,18,4,3,1,2,11180,11213,9
Task 11181,Job 0,7,4,1,11,1,8,18,10,1,3,2,11181,11214,2
Task 11181,Job 1,12,6,3,7,0,15,19,4,3,1,0,11181,11214,2
Task 11182,Job 0,1,10,4,10,0,5,11,6,4,3,0,11182,11216,16
Task 11182,Job 1,6,4,3,9,1,9,15,6,3,3,2,11182,11216,14
Task 11183,Job 0,2,9,3,9,0,5,11,6,3,3,2,11183,11216,12
Task 11183,Job 1,7,8,4,8,0,11,15,4,4,3,2,11183,11216,9
Task 11184,Job 0,10,8,1,12,0,11,22,11,1,1,1,11184,11217,20
Task 11184,Job 1,15,8,4,6,0,19,21,2,4,1,1,11184,11217,3
Task 11185,Job 0,5,4,2,11,1,7,16,9,2,1,0,11185,11219,20
Task 11185,Job 1,10,9,2,6,1,12,16,4,2,3,0,11185,11219,14
Task 11186,Job 0,9,7,2,12,0,11,21,10,2,2,1,11186,11219,20
Task 11186,Job 1,14,4,1,8,0,15,22,7,1,4,0,11186,11219,11
Task 11187,Job 0,8,5,1,11,0,9,19,10,1,4,1,11187,11221,8
Task 11187,Job 1,13,5,3,7,0,16,20,4,3,2,0,11187,11221,5
Task 11188,Job 0,8,10,2,6,1,10,14,4,2,4,2,11188,11222,4
Task 11188,Job 1,13,4,4,12,0,17,25,8,4,2,0,11188,11222,13
Task 11189,Job 0,9,8,2,10,0,11,19,8,2,4,0,11189,11223,11
Task 11189,Job 1,14,6,3,9,0,17,23,6,3,3,2,11189,11223,8
Task 11190,Job 0,9,9,3,8,0,12,17,5,3,4,0,11190,11224,15
Task 11190,Job 1,14,4,3,7,0,17,21,4,3,1,1,11190,11224,9
Task 11191,Job 0,1,7,4,12,0,5,13,8,4,3,2,11191,11225,20
Task 11191,Job 1,6,9,4,7,0,10,13,3,4,2,0,11191,11225,11
Task 11192,Job 0,7,4,2,8,1,9,15,6,2,4,0,11192,11226,10
Task 11192,Job 1,12,5,3,9,0,15,21,6,3,1,0,11192,11226,16
Task 11193,Job 0,8,9,4,8,0,12,16,4,4,1,2,11193,11226,18
Task 11193,Job 1,13,8,1,11,0,14,24,10,1,2,2,11193,11226,5
Task 11194,Job 0,1,6,4,12,0,5,13,8,4,4,2,11194,11227,5
Task 11194,Job 1,6,7,2,11,0,8,17,9,2,3,1,11194,11227,4
Task 11195,Job 0,3,5,2,12,0,5,15,10,2,4,0,11195,11228,16
Task 11195,Job 1,8,8,4,6,0,12,14,2,4,2,0,11195,11228,17
Task 11196,Job 0,5,5,4,10,0,9,15,6,4,4,0,11196,11230,2
Task 11196,Job 1,10,4,2,9,0,12,19,7,2,2,2,11196,11230,19
Task 11197,Job 0,10,5,3,12,0,13,22,9,3,1,0,11197,11230,12
Task 11197,Job 1,15,6,1,7,1,16,22,6,1,2,0,11197,11230,9
Task 11198,Job 0,9,10,4,7,0,13,16,3,4,3,2,11198,11231,10
Task 11198,Job 1,14,6,1,7,0,15,21,6,1,3,1,11198,11231,3
Task 11199,Job 0,9,4,4,9,0,13,18,5,4,1,2,11199,11232,3
Task 11199,Job 1,14,9,3,10,1,17,24,7,3,4,0,11199,11232,4
Task 11200,Job 0,3,7,3,6,0,6,9,3,3,4,2,11200,11233,2
Task 11200,Job 1,8,6,1,6,0,9,14,5,1,3,2,11200,11233,4
Task 11201,Job 0,7,6,1,6,0,8,13,5,1,1,0,11201,11235,12
Task 11201,Job 1,12,7,4,7,0,16,19,3,4,2,0,11201,11235,19
Task 11202,Job 0,9,5,2,7,1,11,16,5,2,2,0,11202,11235,20
Task 11202,Job 1,14,4,4,7,0,18,21,3,4,3,1,11202,11235,13
Task 11203,Job 0,4,4,2,7,0,6,11,5,2,3,0,11203,11236,7
Task 11203,Job 1,9,9,1,6,0,10,15,5,1,4,1,11203,11236,8
Task 11204,Job 0,9,8,3,9,1,12,18,6,3,2,1,11204,11238,9
Task 11204,Job 1,14,6,2,11,0,16,25,9,2,4,2,11204,11238,20
Task 11205,Job 0,7,6,1,7,0,8,14,6,1,3,0,11205,11239,5
Task 11205,Job 1,12,10,3,7,0,15,19,4,3,4,1,11205,11239,18
Task 11206,Job 0,7,9,4,9,1,11,16,5,4,1,0,11206,11239,9
Task 11206,Job 1,12,8,2,9,0,14,21,7,2,2,2,11206,11239,16
Task 11207,Job 0,7,7,3,9,0,10,16,6,3,3,1,11207,11241,17
Task 11207,Job 1,12,7,2,10,1,14,22,8,2,3,2,11207,11241,17
Task 11208,Job 0,9,7,1,12,0,10,21,11,1,2,2,11208,11241,11
Task 11208,Job 1,14,8,2,11,0,16,25,9,2,1,1,11208,11241,20
Task 11209,Job 0,10,9,1,9,1,11,19,8,1,1,0,11209,11242,9
Task 11209,Job 1,15,9,1,12,0,16,27,11,1,2,0,11209,11242,6
Task 11210,Job 0,9,9,3,10,0,12,19,7,3,4,2,11210,11243,19
Task 11210,Job 1,14,5,1,7,0,15,21,6,1,2,0,11210,11243,8
Task 11211,Job 0,4,5,2,12,1,6,16,10,2,2,2,11211,11244,4
Task 11211,Job 1,9,6,4,7,0,13,16,3,4,3,2,11211,11244,17
Task 11212,Job 0,1,7,3,6,1,4,7,3,3,3,1,11212,11245,16
Task 11212,Job 1,6,8,3,6,0,9,12,3,3,3,0,11212,11245,7
Task 11213,Job 0,5,4,3,9,0,8,14,6,3,3,1,11213,11246,5
Task 11213,Job 1,10,4,4,6,0,14,16,2,4,3,1,11213,11246,9
Task 11214,Job 0,7,4,2,10,1,9,17,8,2,2,2,11214,11247,7
Task 11214,Job 1,12,10,1,8,0,13,20,7,1,2,1,11214,11247,18
Task 11215,Job 0,7,4,1,6,0,8,13,5,1,3,0,11215,11249,3
Task 11215,Job 1,12,9,3,8,0,15,20,5,3,1,2,11215,11249,9
Task 11216,Job 0,5,4,3,8,0,8,13,5,3,3,2,11216,11249,6
Task 11216,Job 1,10,6,4,10,0,14,20,6,4,3,0,11216,11249,2
Task 11217,Job 0,10,8,4,7,0,14,17,3,4,2,0,11217,11250,17
Task 11217,Job 1,15,9,3,10,1,18,25,7,3,2,1,11217,11250,15
Task 11218,Job 0,2,7,2,11,0,4,13,9,2,1,1,11218,11251,2
Task 11218,Job 1,7,9,3,10,0,10,17,7,3,1,1,11218,11251,12
Task 11219,Job 0,4,4,1,11,0,5,15,10,1,3,0,11219,11252,15
Task 11219,Job 1,9,5,1,6,0,10,15,5,1,4,0,11219,11252,7
Task 11220,Job 0,6,5,2,6,0,8,12,4,2,4,0,11220,11254,7
Task 11220,Job 1,11,5,2,8,0,13,19,6,2,4,2,11220,11254,4
Task 11221,Job 0,6,10,4,8,0,10,14,4,4,1,2,11221,11254,6
Task 11221,Job 1,11,6,1,11,0,12,22,10,1,3,0,11221,11254,5
Task 11222,Job 0,4,5,3,11,1,7,15,8,3,1,1,11222,11255,6
Task 11222,Job 1,9,6,3,7,0,12,16,4,3,2,0,11222,11255,9
Task 11223,Job 0,10,4,4,7,0,14,17,3,4,3,2,11223,11256,4
Task 11223,Job 1,15,5,3,12,0,18,27,9,3,2,1,11223,11256,11
Task 11224,Job 0,2,4,1,11,1,3,13,10,1,4,2,11224,11257,20
Task 11224,Job 1,7,5,3,8,0,10,15,5,3,4,0,11224,11257,13
Task 11225,Job 0,3,6,1,6,0,4,9,5,1,3,0,11225,11258,11
Task 11225,Job 1,8,8,4,12,0,12,20,8,4,1,1,11225,11258,11
Task 11226,Job 0,7,5,1,8,1,8,15,7,1,1,1,11226,11259,2
Task 11226,Job 1,12,6,1,10,0,13,22,9,1,2,0,11226,11259,14
Task 11227,Job 0,7,8,2,8,0,9,15,6,2,3,0,11227,11260,4
Task 11227,Job 1,12,8,2,9,0,14,21,7,2,4,1,11227,11260,18
Task 11228,Job 0,6,10,4,11,0,10,17,7,4,4,0,11228,11261,6
Task 11228,Job 1,11,9,4,6,0,15,17,2,4,3,2,11228,11261,8
Task 11229,Job 0,2,6,3,9,1,5,11,6,3,4,2,11229,11262,6
Task 11229,Job 1,7,4,3,11,0,10,18,8,3,1,0,11229,11262,13
Task 11230,Job 0,1,7,1,11,1,2,12,10,1,1,1,11230,11264,4
Task 11230,Job 1,6,5,2,7,1,8,13,5,2,2,1,11230,11264,19
Task 11231,Job 0,3,5,3,10,0,6,13,7,3,1,0,11231,11264,18
Task 11231,Job 1,8,6,1,8,1,9,16,7,1,3,2,11231,11264,5
Task 11232,Job 0,9,6,3,11,0,12,20,8,3,1,0,11232,11266,10
Task 11232,Job 1,14,5,1,7,1,15,21,6,1,3,0,11232,11266,2
Task 11233,Job 0,10,10,1,8,0,11,18,7,1,3,1,11233,11266,6
Task 11233,Job 1,15,7,2,11,0,17,26,9,2,4,1,11233,11266,19
Task 11234,Job 0,8,7,4,12,0,12,20,8,4,4,1,11234,11267,18
Task 11234,Job 1,13,9,2,11,0,15,24,9,2,3,0,11234,11267,20
Task 11235,Job 0,1,6,1,11,1,2,12,10,1,1,1,11235,11269,19
Task 11235,Job 1,6,7,2,12,0,8,18,10,2,4,2,11235,11269,6
Task 11236,Job 0,2,4,4,7,0,6,9,3,4,2,2,11236,11269,9
Task 11236,Job 1,7,4,3,9,0,10,16,6,3,1,1,11236,11269,13
Task 11237,Job 0,6,8,3,9,1,9,15,6,3,2,1,11237,11270,14
Task 11237,Job 1,11,4,1,9,1,12,20,8,1,3,1,11237,11270,16
Task 11238,Job 0,3,7,1,6,0,4,9,5,1,4,1,11238,11272,11
Task 11238,Job 1,8,9,1,8,0,9,16,7,1,2,0,11238,11272,2
Task 11239,Job 0,9,7,3,11,0,12,20,8,3,1,0,11239,11273,14
Task 11239,Job 1,14,10,3,11,1,17,25,8,3,2,2,11239,11273,5
Task 11240,Job 0,4,6,1,7,0,5,11,6,1,1,0,11240,11274,18
Task 11240,Job 1,9,8,3,12,0,12,21,9,3,1,1,11240,11274,20
Task 11241,Job 0,5,7,3,12,0,8,17,9,3,4,0,11241,11275,17
Task 11241,Job 1,10,6,4,10,0,14,20,6,4,1,2,11241,11275,20
Task 11242,Job 0,6,10,1,7,0,7,13,6,1,1,1,11242,11275,10
Task 11242,Job 1,11,8,3,6,0,14,17,3,3,2,2,11242,11275,16
Task 11243,Job 0,9,9,2,6,0,11,15,4,2,2,0,11243,11277,14
Task 11243,Job 1,14,7,4,10,1,18,24,6,4,3,1,11243,11277,2
Task 11244,Job 0,1,4,2,11,1,3,12,9,2,1,0,11244,11277,11
Task 11244,Job 1,6,10,3,10,1,9,16,7,3,3,1,11244,11277,4
Task 11245,Job 0,7,6,4,11,1,11,18,7,4,4,2,11245,11279,12
Task 11245,Job 1,12,9,2,7,0,14,19,5,2,4,1,11245,11279,15
Task 11246,Job 0,4,8,3,12,1,7,16,9,3,1,0,11246,11280,8
Task 11246,Job 1,9,4,1,7,0,10,16,6,1,1,1,11246,11280,16
Task 11247,Job 0,10,10,2,6,0,12,16,4,2,4,0,11247,11281,2
Task 11247,Job 1,15,8,2,8,0,17,23,6,2,1,1,11247,11281,18
Task 11248,Job 0,5,6,2,9,1,7,14,7,2,2,1,11248,11282,11
Task 11248,Job 1,10,7,4,12,0,14,22,8,4,2,1,11248,11282,9
Task 11249,Job 0,3,9,1,9,0,4,12,8,1,2,1,11249,11282,18
Task 11249,Job 1,8,7,1,7,1,9,15,6,1,4,1,11249,11282,2
Task 11250,Job 0,10,10,2,11,0,12,21,9,2,4,1,11250,11284,10
Task 11250,Job 1,15,9,3,8,0,18,23,5,3,4,2,11250,11284,8
Task 11251,Job 0,3,8,2,12,0,5,15,10,2,1,0,11251,11285,10
Task 11251,Job 1,8,9,2,11,0,10,19,9,2,2,0,11251,11285,12
Task 11252,Job 0,2,6,4,9,0,6,11,5,4,1,2,11252,11286,16
Task 11252,Job 1,7,9,3,9,0,10,16,6,3,3,0,11252,11286,12
Task 11253,Job 0,9,5,3,11,1,12,20,8,3,2,2,11253,11287,13
Task 11253,Job 1,14,9,3,8,1,17,22,5,3,2,1,11253,11287,14
Task 11254,Job 0,6,4,1,11,0,7,17,10,1,4,0,11254,11287,2
Task 11254,Job 1,11,6,3,11,1,14,22,8,3,4,1,11254,11287,18
Task 11255,Job 0,5,8,3,6,1,8,11,3,3,4,1,11255,11288,10
Task 11255,Job 1,10,4,3,7,0,13,17,4,3,4,1,11255,11288,10
Task 11256,Job 0,9,4,2,12,0,11,21,10,2,3,0,11256,11290,13
Task 11256,Job 1,14,9,3,10,0,17,24,7,3,2,0,11256,11290,7
Task 11257,Job 0,10,10,3,6,0,13,16,3,3,1,2,11257,11291,17
Task 11257,Job 1,15,4,4,9,0,19,24,5,4,1,2,11257,11291,13
Task 11258,Job 0,2,7,4,8,0,6,10,4,4,1,1,11258,11291,4
Task 11258,Job 1,7,10,3,7,1,10,14,4,3,2,1,11258,11291,9
Task 11259,Job 0,10,6,2,9,1,12,19,7,2,2,0,11259,11292,8
Task 11259,Job 1,15,9,1,9,0,16,24,8,1,3,1,11259,11292,17
Task 11260,Job 0,3,5,1,6,0,4,9,5,1,4,1,11260,11294,15
Task 11260,Job 1,8,7,3,7,0,11,15,4,3,4,0,11260,11294,5
Task 11261,Job 0,10,5,4,6,0,14,16,2,4,3,0,11261,11295,7
Task 11261,Job 1,15,7,2,6,1,17,21,4,2,2,1,11261,11295,3
Task 11262,Job 0,9,8,4,11,0,13,20,7,4,1,1,11262,11296,16
Task 11262,Job 1,14,9,2,12,0,16,26,10,2,1,1,11262,11296,14
Task 11263,Job 0,7,9,1,8,0,8,15,7,1,2,0,11263,11297,17
Task 11263,Job 1,12,5,3,8,1,15,20,5,3,2,1,11263,11297,9
Task 11264,Job 0,10,9,2,12,1,12,22,10,2,2,2,11264,11298,18
Task 11264,Job 1,15,8,4,9,0,19,24,5,4,2,1,11264,11298,20
Task 11265,Job 0,7,8,4,6,0,11,13,2,4,3,1,11265,11299,3
Task 11265,Job 1,12,4,4,9,1,16,21,5,4,2,0,11265,11299,19
Task 11266,Job 0,6,7,3,9,1,9,15,6,3,4,0,11266,11299,3
Task 11266,Job 1,11,7,3,11,0,14,22,8,3,2,2,11266,11299,15
Task 11267,Job 0,9,5,4,9,0,13,18,5,4,4,2,11267,11300,19
Task 11267,Job 1,14,8,3,10,1,17,24,7,3,4,0,11267,11300,16
Task 11268,Job 0,9,7,4,9,0,13,18,5,4,3,2,11268,11302,9
Task 11268,Job 1,14,7,3,12,0,17,26,9,3,2,1,11268,11302,2
Task 11269,Job 0,4,6,4,7,1,8,11,3,4,4,1,11269,11302,12
Task 11269,Job 1,9,10,4,9,0,13,18,5,4,2,2,11269,11302,20
Task 11270,Job 0,9,7,4,9,0,13,18,5,4,3,2,11270,11304,15
Task 11270,Job 1,14,4,2,8,1,16,22,6,2,4,1,11270,11304,8
Task 11271,Job 0,6,7,3,8,0,9,14,5,3,1,0,11271,11304,10
Task 11271,Job 1,11,7,1,9,0,12,20,8,1,2,1,11271,11304,4
Task 11272,Job 0,6,6,2,10,0,8,16,8,2,2,2,11272,11306,20
Task 11272,Job 1,11,4,1,7,1,12,18,6,1,3,0,11272,11306,5
Task 11273,Job 0,2,9,2,10,0,4,12,8,2,4,0,11273,11306,16
Task 11273,Job 1,7,9,3,12,0,10,19,9,3,1,0,11273,11306,19
Task 11274,Job 0,8,10,3,11,0,11,19,8,3,2,0,11274,11307,5
Task 11274,Job 1,13,4,4,10,0,17,23,6,4,2,2,11274,11307,6
Task 11275,Job 0,3,6,4,8,0,7,11,4,4,2,1,11275,11308,6
Task 11275,Job 1,8,5,3,6,0,11,14,3,3,2,1,11275,11308,20
Task 11276,Job 0,4,8,2,12,0,6,16,10,2,4,1,11276,11309,5
Task 11276,Job 1,9,10,2,9,1,11,18,7,2,3,1,11276,11309,14
Task 11277,Job 0,1,8,4,7,0,5,8,3,4,4,2,11277,11310,20
Task 11277,Job 1,6,7,3,10,0,9,16,7,3,3,0,11277,11310,8
Task 11278,Job 0,5,6,2,9,0,7,14,7,2,1,0,11278,11312,13
Task 11278,Job 1,10,4,1,12,0,11,22,11,1,2,2,11278,11312,18
Task 11279,Job 0,2,4,3,10,1,5,12,7,3,2,0,11279,11312,7
Task 11279,Job 1,7,9,2,7,0,9,14,5,2,1,2,11279,11312,19
Task 11280,Job 0,8,10,3,9,0,11,17,6,3,4,0,11280,11313,13
Task 11280,Job 1,13,7,3,12,1,16,25,9,3,3,0,11280,11313,8
Task 11281,Job 0,8,6,1,11,0,9,19,10,1,4,2,11281,11314,4
Task 11281,Job 1,13,6,2,10,0,15,23,8,2,4,1,11281,11314,15
Task 11282,Job 0,8,9,3,7,1,11,15,4,3,4,1,11282,11316,13
Task 11282,Job 1,13,6,4,8,0,17,21,4,4,4,1,11282,11316,16
Task 11283,Job 0,3,5,2,11,0,5,14,9,2,3,2,11283,11316,18
Task 11283,Job 1,8,10,4,7,1,12,15,3,4,4,1,11283,11316,5
Task 11284,Job 0,1,9,4,11,0,5,12,7,4,3,0,11284,11318,19
Task 11284,Job 1,6,9,4,8,0,10,14,4,4,2,0,11284,11318,18
Task 11285,Job 0,7,6,3,8,0,10,15,5,3,3,0,11285,11318,15
Task 11285,Job 1,12,5,2,10,1,14,22,8,2,1,1,11285,11318,13
Task 11286,Job 0,5,10,2,10,0,7,15,8,2,1,2,11286,11319,10
Task 11286,Job 1,10,6,3,12,0,13,22,9,3,2,2,11286,11319,11
Task 11287,Job 0,5,8,3,12,0,8,17,9,3,2,0,11287,11320,8
Task 11287,Job 1,10,9,1,9,0,11,19,8,1,4,0,11287,11320,8
Task 11288,Job 0,3,9,2,12,0,5,15,10,2,2,1,11288,11322,19
Task 11288,Job 1,8,10,4,12,0,12,20,8,4,2,2,11288,11322,7
Task 11289,Job 0,10,7,3,10,0,13,20,7,3,3,1,11289,11322,11
Task 11289,Job 1,15,8,4,7,0,19,22,3,4,1,0,11289,11322,19
Task 11290,Job 0,8,4,3,11,0,11,19,8,3,3,1,11290,11323,8
Task 11290,Job 1,13,8,3,8,0,16,21,5,3,2,0,11290,11323,6
Task 11291,Job 0,7,4,2,12,0,9,19,10,2,1,1,11291,11325,20
Task 11291,Job 1,12,8,3,12,0,15,24,9,3,1,0,11291,11325,18
Task 11292,Job 0,1,7,3,7,0,4,8,4,3,4,0,11292,11326,9
Task 11292,Job 1,6,10,2,12,1,8,18,10,2,2,1,11292,11326,18
Task 11293,Job 0,4,5,2,6,0,6,10,4,2,4,1,11293,11326,12
Task 11293,Job 1,9,8,3,8,0,12,17,5,3,1,1,11293,11326,18
Task 11294,Job 0,5,5,4,6,0,9,11,2,4,2,1,11294,11328,7
Task 11294,Job 1,10,7,4,9,0,14,19,5,4,3,0,11294,11328,15
Task 11295,Job 0,10,10,4,6,0,14,16,2,4,1,0,11295,11329,13
Task 11295,Job 1,15,5,3,8,0,18,23,5,3,2,1,11295,11329,11
Task 11296,Job 0,10,7,3,10,1,13,20,7,3,1,0,11296,11330,16
Task 11296,Job 1,15,9,1,8,0,16,23,7,1,4,0,11296,11330,20
Task 11297,Job 0,1,10,1,8,0,2,9,7,1,4,0,11297,11330,7
Task 11297,Job 1,6,5,4,11,0,10,17,7,4,4,2,11297,11330,8
Task 11298,Job 0,3,4,1,8,0,4,11,7,1,1,1,11298,11332,18
Task 11298,Job 1,8,5,1,8,1,9,16,7,1,3,1,11298,11332,7
Task 11299,Job 0,10,4,3,11,0,13,21,8,3,1,1,11299,11332,12
Task 11299,Job 1,15,8,1,9,0,16,24,8,1,3,1,11299,11332,3
Task 11300,Job 0,4,7,3,7,0,7,11,4,3,3,2,11300,11333,18
Task 11300,Job 1,9,9,4,9,0,13,18,5,4,1,0,11300,11333,14
Task 11301,Job 0,10,5,2,9,1,12,19,7,2,1,0,11301,11335,5
Task 11301,Job 1,15,7,4,12,0,19,27,8,4,3,2,11301,11335,11
Task 11302,Job 0,4,6,1,9,1,5,13,8,1,2,1,11302,11336,6
Task 11302,Job 1,9,7,3,10,0,12,19,7,3,3,0,11302,11336,14
Task 11303,Job 0,3,8,2,10,0,5,13,8,2,1,1,11303,11337,15
Task 11303,Job 1,8,7,2,9,0,10,17,7,2,3,1,11303,11337,9
Task 11304,Job 0,10,9,4,8,0,14,18,4,4,3,1,11304,11337,13
Task 11304,Job 1,15,4,4,10,0,19,25,6,4,1,1,11304,11337,15
Task 11305,Job 0,9,4,1,8,0,10,17,7,1,1,1,11305,11339,8
Task 11305,Job 1,14,4,3,6,0,17,20,3,3,2,0,11305,11339,4
Task 11306,Job 0,1,8,2,11,0,3,12,9,2,4,1,11306,11340,15
Task 11306,Job 1,6,7,4,12,0,10,18,8,4,4,0,11306,11340,14
Task 11307,Job 0,9,9,1,12,1,10,21,11,1,1,0,11307,11340,9
