Task ID,Temperature,Humidity
Task 12250,12.884,71.751
Task 12251,16.904,69.29
Task 12252,11.648,64.894
Task 12253,7.701,74.087
Task 12254,8.827,63.83
Task 12255,9.331,76.203
Task 12256,12.873,80.894
Task 12257,17.0,75.702
Task 12258,14.067,76.762
Task 12259,7.682,74.008
Task 12260,13.542,75.268
Task 12261,9.974,62.021
Task 12262,7.29,66.666
Task 12263,15.612,64.24
Task 12264,10.618,75.78
Task 12265,10.584,73.183
Task 12266,17.685,63.917
Task 12267,12.91,59.123
Task 12268,11.023,76.549
Task 12269,15.48,73.55
Task 12270,8.372,67.733
Task 12271,9.838,71.557
Task 12272,8.474,69.58
Task 12273,8.622,65.264
Task 12274,10.462,77.244
Task 12275,14.891,81.018
Task 12276,12.467,74.054
Task 12277,12.509,65.226
Task 12278,7.988,67.651
Task 12279,16.982,62.517
Task 12280,11.783,73.683
Task 12281,7.664,68.789
Task 12282,7.896,74.539
Task 12283,9.577,66.157
Task 12284,10.43,68.871
Task 12285,10.842,79.547
Task 12286,9.479,78.257
Task 12287,11.008,61.752
Task 12288,9.106,73.323
Task 12289,12.73,67.876
Task 12290,17.302,75.624
Task 12291,8.923,77.482
Task 12292,8.282,64.806
Task 12293,9.906,76.219
Task 12294,18.034,71.0
Task 12295,13.785,61.688
Task 12296,13.749,58.023
Task 12297,15.259,61.597
Task 12298,15.001,65.573
Task 12299,16.01,63.774
Task 12300,7.573,62.062
Task 12301,8.157,76.215
Task 12302,9.958,76.343
Task 12303,16.55,69.015
Task 12304,11.062,59.695
Task 12305,18.86,70.137
Task 12306,11.275,60.202
Task 12307,7.58,67.528
Task 12308,17.926,62.519
Task 12309,16.378,63.832
Task 12310,15.31,69.587
Task 12311,13.377,63.539
Task 12312,8.194,80.043
Task 12313,13.136,61.392
Task 12314,10.34,70.101
Task 12315,12.579,74.727
Task 12316,12.13,78.596
Task 12317,16.504,71.938
Task 12318,11.623,66.061
Task 12319,8.351,76.415
Task 12320,7.95,69.335
Task 12321,13.463,58.446
Task 12322,17.244,59.383
Task 12323,14.958,69.39
Task 12324,11.929,62.631
Task 12325,12.359,68.517
Task 12326,7.789,70.759
Task 12327,14.496,80.628
Task 12328,15.256,71.08
Task 12329,18.07,60.343
Task 12330,15.6,74.369
Task 12331,16.907,69.644
Task 12332,9.319,78.548
Task 12333,17.695,69.868
Task 12334,16.797,71.658
Task 12335,13.809,70.537
Task 12336,13.844,68.293
Task 12337,17.394,58.366
Task 12338,12.418,60.586
Task 12339,8.345,68.244
Task 12340,15.619,80.889
Task 12341,13.59,75.378
Task 12342,18.671,68.85
Task 12343,17.098,67.313
Task 12344,9.411,81.822
Task 12345,8.078,68.148
Task 12346,18.242,58.301
Task 12347,15.201,77.521
Task 12348,13.119,66.657
Task 12349,12.047,68.992
Task 12350,16.504,70.05
Task 12351,8.032,61.469
Task 12352,15.199,71.571
Task 12353,12.111,81.133
Task 12354,7.349,78.27
Task 12355,11.009,77.239
Task 12356,7.463,75.436
Task 12357,18.898,75.29
Task 12358,11.842,65.163
Task 12359,10.824,58.776
Task 12360,9.771,67.485
Task 12361,7.046,61.241
Task 12362,12.458,70.946
Task 12363,8.203,77.204
Task 12364,11.294,81.097
Task 12365,18.978,58.961
Task 12366,10.743,77.134
Task 12367,13.533,69.332
Task 12368,13.48,79.341
Task 12369,14.94,68.08
Task 12370,11.269,71.81
Task 12371,7.318,72.541
Task 12372,9.095,60.548
Task 12373,16.1,71.316
Task 12374,13.745,62.02
Task 12375,8.921,73.496
Task 12376,9.089,80.656
Task 12377,8.889,81.983
Task 12378,8.573,78.42
Task 12379,7.407,72.109
Task 12380,9.039,80.207
Task 12381,18.775,63.637
Task 12382,14.829,62.333
Task 12383,9.305,73.86
Task 12384,15.223,79.689
Task 12385,11.953,75.501
Task 12386,15.857,64.243
Task 12387,16.777,73.898
Task 12388,12.808,70.037
Task 12389,10.715,80.288
Task 12390,13.465,61.28
Task 12391,13.782,81.981
Task 12392,16.373,80.665
Task 12393,17.538,70.824
Task 12394,8.546,61.223
Task 12395,17.577,68.211
Task 12396,17.551,71.688
Task 12397,10.488,79.719
Task 12398,11.712,76.7
Task 12399,18.909,67.39
Task 12400,14.283,64.914
Task 12401,18.396,58.945
Task 12402,8.749,68.832
Task 12403,17.299,66.702
Task 12404,12.699,59.337
Task 12405,15.021,78.347
Task 12406,7.314,62.982
Task 12407,14.407,61.03
Task 12408,15.173,60.06
Task 12409,12.824,76.19
Task 12410,17.241,73.84
Task 12411,13.955,60.943
Task 12412,10.801,78.84
Task 12413,16.121,58.195
Task 12414,12.731,65.871
Task 12415,13.029,80.499
Task 12416,18.229,72.94
Task 12417,10.763,60.328
Task 12418,18.503,65.861
Task 12419,17.197,69.631
Task 12420,8.887,60.252
Task 12421,17.87,66.822
Task 12422,17.192,59.454
Task 12423,15.016,63.916
Task 12424,7.305,69.669
Task 12425,14.83,66.813
Task 12426,18.636,69.986
Task 12427,13.603,70.008
Task 12428,18.983,75.526
Task 12429,14.095,59.339
Task 12430,15.894,70.406
Task 12431,9.386,72.732
Task 12432,10.975,73.343
Task 12433,14.657,61.92
Task 12434,14.122,68.985
Task 12435,17.607,58.46
Task 12436,9.387,73.872
Task 12437,10.872,73.413
Task 12438,16.658,59.159
Task 12439,18.547,61.707
Task 12440,7.909,61.696
Task 12441,18.282,67.476
Task 12442,13.157,75.238
Task 12443,8.416,74.825
Task 12444,13.043,59.124
Task 12445,13.0,63.976
Task 12446,10.891,58.64
Task 12447,15.459,62.589
Task 12448,8.072,75.867
Task 12449,11.747,62.296
Task 12450,10.797,80.617
Task 12451,18.65,62.218
Task 12452,14.834,67.32
Task 12453,13.013,77.316
Task 12454,18.683,60.03
Task 12455,12.788,67.371
Task 12456,11.05,81.258
Task 12457,7.793,69.177
Task 12458,9.684,58.85
Task 12459,7.217,80.184
Task 12460,17.84,79.048
Task 12461,15.448,72.489
Task 12462,18.213,79.81
Task 12463,10.876,62.21
Task 12464,16.429,59.228
Task 12465,8.679,71.748
Task 12466,7.624,68.267
Task 12467,10.786,59.545
Task 12468,8.657,62.574
Task 12469,16.546,70.241
Task 12470,11.447,71.201
Task 12471,9.315,77.587
Task 12472,15.376,63.618
Task 12473,10.234,75.8
Task 12474,17.062,80.182
Task 12475,17.905,72.559
Task 12476,11.303,80.718
Task 12477,16.097,60.169
Task 12478,10.314,60.634
Task 12479,15.711,65.507
Task 12480,9.274,75.703
Task 12481,9.873,68.18
Task 12482,13.92,67.007
Task 12483,15.219,76.796
Task 12484,17.567,64.931
Task 12485,9.353,81.63
Task 12486,15.676,80.159
Task 12487,8.835,62.602
Task 12488,13.49,60.542
Task 12489,15.957,63.997
Task 12490,17.968,72.215
Task 12491,15.327,68.574
Task 12492,10.538,66.509
Task 12493,13.571,58.875
Task 12494,13.294,75.418
Task 12495,14.941,81.563
Task 12496,8.553,78.619
Task 12497,17.567,78.605
Task 12498,16.608,63.915
Task 12499,17.801,80.07
Task 12500,14.753,71.584
Task 12501,15.403,58.069
Task 12502,10.659,81.497
Task 12503,13.635,65.476
Task 12504,15.957,79.119
Task 12505,10.375,73.91
Task 12506,9.372,74.351
Task 12507,11.658,81.431
Task 12508,10.401,69.27
Task 12509,17.614,75.835
Task 12510,14.133,81.914
Task 12511,16.595,75.154
Task 12512,18.187,69.896
Task 12513,18.447,72.396
Task 12514,15.483,73.914
Task 12515,18.79,70.456
Task 12516,9.734,69.371
Task 12517,9.72,78.931
Task 12518,9.734,75.336
Task 12519,11.876,65.686
Task 12520,7.346,62.767
Task 12521,8.975,79.127
Task 12522,18.401,72.753
Task 12523,18.198,62.835
Task 12524,10.697,77.303
Task 12525,11.015,61.295
Task 12526,17.818,81.358
Task 12527,17.552,76.872
Task 12528,13.865,68.209
Task 12529,12.141,78.752
Task 12530,12.446,77.987
Task 12531,8.641,68.905
Task 12532,18.947,69.144
Task 12533,16.476,80.632
Task 12534,7.118,66.056
Task 12535,11.82,65.191
Task 12536,9.596,73.955
Task 12537,13.596,58.359
Task 12538,10.32,59.269
Task 12539,17.243,69.281
Task 12540,16.396,75.57
Task 12541,12.163,61.922
Task 12542,10.174,78.994
Task 12543,8.79,81.279
Task 12544,9.697,80.89
Task 12545,16.066,67.296
Task 12546,16.492,65.538
Task 12547,11.673,63.819
Task 12548,8.748,72.254
Task 12549,9.235,63.825
Task 12550,15.527,66.84
Task 12551,17.956,58.994
Task 12552,16.113,70.969
Task 12553,12.326,60.452
Task 12554,10.852,64.968
Task 12555,9.288,77.147
Task 12556,9.32,68.001
Task 12557,8.751,60.495
Task 12558,9.019,70.921
Task 12559,15.668,78.194
Task 12560,8.623,80.773
Task 12561,14.635,60.971
Task 12562,14.264,67.365
Task 12563,12.833,74.537
Task 12564,15.521,75.322
Task 12565,15.266,68.782
Task 12566,13.735,71.479
Task 12567,7.946,73.943
Task 12568,9.751,70.45
Task 12569,8.075,80.31
Task 12570,8.003,79.993
Task 12571,8.322,74.75
Task 12572,14.019,61.294
Task 12573,9.014,78.294
Task 12574,13.685,70.262
Task 12575,14.9,64.795
Task 12576,13.23,71.371
Task 12577,7.95,79.083
Task 12578,18.535,77.472
Task 12579,10.289,76.364
Task 12580,8.982,59.531
Task 12581,15.734,72.175
Task 12582,14.743,72.04
Task 12583,15.507,71.088
Task 12584,18.034,80.708
Task 12585,9.87,67.545
Task 12586,16.494,60.308
Task 12587,13.949,62.78
Task 12588,8.849,76.321
Task 12589,13.404,75.094
Task 12590,12.044,67.821
Task 12591,11.133,65.404
Task 12592,13.263,62.078
Task 12593,17.688,77.631
Task 12594,18.424,81.091
Task 12595,10.253,75.562
Task 12596,10.601,81.005
Task 12597,15.572,62.201
Task 12598,11.047,71.115
Task 12599,11.86,76.95
Task 12600,16.913,73.883
Task 12601,10.258,81.054
Task 12602,18.582,71.531
Task 12603,13.531,70.04
Task 12604,18.74,75.265
Task 12605,7.741,77.612
Task 12606,15.49,62.513
Task 12607,14.544,78.136
Task 12608,12.193,77.973
Task 12609,9.855,73.723
Task 12610,18.65,81.465
Task 12611,8.334,81.906
Task 12612,15.908,74.089
Task 12613,15.354,70.799
Task 12614,9.062,80.46
Task 12615,18.824,73.75
Task 12616,15.82,67.832
Task 12617,17.27,65.853
Task 12618,8.555,62.07
Task 12619,18.414,72.385
Task 12620,15.713,68.162
Task 12621,17.729,74.008
Task 12622,18.885,66.446
Task 12623,8.088,68.2
Task 12624,16.807,59.014
Task 12625,12.933,64.985
Task 12626,15.773,70.841
Task 12627,14.464,80.751
Task 12628,15.471,76.677
Task 12629,12.047,76.1
Task 12630,7.28,75.923
Task 12631,11.048,65.096
Task 12632,13.172,68.044
Task 12633,10.009,78.398
Task 12634,8.409,60.051
Task 12635,9.286,60.531
Task 12636,9.943,70.225
Task 12637,15.614,68.324
Task 12638,16.163,76.32
Task 12639,10.929,68.165
Task 12640,10.889,80.148
Task 12641,16.884,58.46
Task 12642,15.94,66.176
Task 12643,9.041,67.891
Task 12644,12.766,69.617
Task 12645,10.032,66.482
Task 12646,9.129,78.188
Task 12647,7.277,77.669
Task 12648,8.214,78.015
Task 12649,10.006,61.264
Task 12650,14.674,75.374
Task 12651,16.955,81.575
Task 12652,8.649,78.954
Task 12653,18.301,77.66
Task 12654,17.306,75.594
Task 12655,17.319,68.902
Task 12656,14.321,75.019
Task 12657,8.422,81.537
Task 12658,13.478,72.923
Task 12659,12.399,60.643
Task 12660,11.045,76.496
Task 12661,7.883,70.035
Task 12662,13.4,59.92
Task 12663,7.364,71.694
Task 12664,13.551,61.883
Task 12665,15.801,75.74
Task 12666,12.671,72.409
Task 12667,17.803,76.275
Task 12668,12.454,78.682
Task 12669,13.185,79.714
Task 12670,15.519,75.153
Task 12671,11.864,73.23
Task 12672,13.854,68.023
Task 12673,10.554,72.297
Task 12674,10.329,74.911
Task 12675,16.113,76.239
Task 12676,10.387,79.343
Task 12677,14.974,78.088
Task 12678,15.326,60.501
Task 12679,13.872,81.548
Task 12680,12.148,65.633
Task 12681,10.155,65.068
Task 12682,13.443,65.785
Task 12683,13.173,63.736
Task 12684,18.798,65.343
Task 12685,8.141,64.289
Task 12686,17.888,74.894
Task 12687,15.909,69.931
Task 12688,11.959,76.914
Task 12689,18.679,64.836
Task 12690,12.61,64.741
Task 12691,7.798,64.167
Task 12692,18.127,65.138
Task 12693,18.349,81.432
Task 12694,12.556,59.444
Task 12695,11.843,71.472
Task 12696,16.132,63.999
Task 12697,7.955,59.17
Task 12698,13.022,69.971
Task 12699,8.801,74.133
Task 12700,14.205,58.557
Task 12701,9.806,70.618
Task 12702,8.448,66.756
Task 12703,13.781,79.109
Task 12704,17.667,73.947
Task 12705,15.793,65.586
Task 12706,10.536,61.171
Task 12707,10.256,76.671
Task 12708,9.786,68.261
Task 12709,8.178,61.779
Task 12710,17.194,80.856
Task 12711,15.701,77.301
Task 12712,15.034,80.219
Task 12713,8.126,74.061
Task 12714,11.784,75.102
Task 12715,17.519,59.452
Task 12716,14.744,69.627
Task 12717,7.231,80.807
Task 12718,16.189,80.704
Task 12719,11.806,74.552
Task 12720,8.526,79.448
Task 12721,9.132,74.835
Task 12722,7.127,71.443
Task 12723,16.575,65.07
Task 12724,12.673,66.204
Task 12725,11.824,61.2
Task 12726,14.102,69.7
Task 12727,18.608,75.408
Task 12728,16.743,61.599
Task 12729,10.233,73.098
Task 12730,15.759,64.901
Task 12731,18.866,78.696
Task 12732,14.633,77.562
Task 12733,12.079,78.258
Task 12734,8.238,79.042
Task 12735,11.921,77.119
Task 12736,10.167,81.819
Task 12737,8.192,68.04
Task 12738,17.313,60.718
Task 12739,7.908,75.469
Task 12740,12.778,76.321
Task 12741,15.014,66.181
Task 12742,15.174,72.1
Task 12743,15.017,58.522
Task 12744,7.811,65.148
Task 12745,11.767,76.589
Task 12746,7.048,78.099
Task 12747,13.748,68.274
Task 12748,9.535,73.285
Task 12749,17.309,80.245
Task 12750,10.736,66.473
Task 12751,8.981,62.545
Task 12752,10.15,77.077
Task 12753,7.533,76.127
Task 12754,11.325,68.803
Task 12755,15.918,77.17
Task 12756,9.86,68.952
Task 12757,7.427,74.341
Task 12758,15.967,66.853
Task 12759,18.967,59.315
Task 12760,8.617,75.899
Task 12761,13.477,79.454
Task 12762,13.627,74.812
Task 12763,9.12,67.095
Task 12764,18.842,64.446
Task 12765,14.831,75.085
Task 12766,8.008,79.462
Task 12767,11.13,66.889
Task 12768,13.468,71.921
Task 12769,18.228,62.515
Task 12770,18.592,63.149
Task 12771,14.876,69.9
Task 12772,9.072,65.895
Task 12773,10.403,72.5
Task 12774,8.368,70.396
Task 12775,14.784,69.771
Task 12776,15.477,68.875
Task 12777,14.797,77.127
Task 12778,17.206,66.07
Task 12779,11.205,71.706
Task 12780,12.578,81.742
Task 12781,7.461,73.314
Task 12782,15.712,81.123
Task 12783,7.722,80.712
Task 12784,11.701,80.19
Task 12785,17.979,64.755
Task 12786,13.053,66.894
Task 12787,13.632,75.903
Task 12788,11.75,72.69
Task 12789,10.254,73.054
Task 12790,7.466,64.917
Task 12791,18.183,81.426
Task 12792,13.194,73.013
Task 12793,13.281,59.335
Task 12794,8.336,69.013
Task 12795,10.202,72.096
Task 12796,16.311,61.488
Task 12797,14.682,62.09
Task 12798,13.588,73.326
Task 12799,11.177,61.101
Task 12800,7.034,76.673
Task 12801,17.056,65.495
Task 12802,10.713,68.611
Task 12803,7.073,81.055
Task 12804,16.533,71.215
Task 12805,9.898,68.234
Task 12806,11.95,59.751
Task 12807,9.78,69.559
Task 12808,14.436,64.29
Task 12809,7.526,73.7
Task 12810,14.076,67.074
Task 12811,11.479,67.168
Task 12812,8.631,66.025
Task 12813,12.63,72.564
Task 12814,9.474,68.864
Task 12815,17.78,63.354
Task 12816,16.701,58.052
Task 12817,11.361,69.618
Task 12818,9.344,71.99
Task 12819,7.711,71.611
Task 12820,16.013,59.701
Task 12821,13.901,72.08
Task 12822,13.535,62.789
Task 12823,7.521,66.235
Task 12824,14.676,76.633
Task 12825,16.103,58.555
Task 12826,11.223,76.611
Task 12827,17.194,73.881
Task 12828,9.766,65.778
Task 12829,8.819,71.322
Task 12830,13.2,58.278
Task 12831,9.586,71.077
Task 12832,16.943,59.458
Task 12833,10.728,67.326
Task 12834,9.487,66.129
Task 12835,14.903,76.725
Task 12836,7.208,73.258
Task 12837,13.708,73.391
Task 12838,12.314,80.648
Task 12839,17.451,61.188
Task 12840,12.905,75.212
Task 12841,18.605,78.64
Task 12842,13.707,60.832
Task 12843,8.744,74.769
Task 12844,7.627,68.337
Task 12845,9.615,63.912
Task 12846,8.281,79.511
Task 12847,11.678,73.831
Task 12848,10.26,74.654
Task 12849,15.215,76.046
Task 12850,16.688,62.57
Task 12851,7.929,70.8
Task 12852,11.261,78.62
Task 12853,9.325,66.301
Task 12854,8.689,80.92
Task 12855,8.541,70.134
Task 12856,13.734,58.81
Task 12857,16.496,73.901
Task 12858,11.171,66.728
Task 12859,18.913,58.058
Task 12860,11.502,70.397
Task 12861,17.415,78.436
Task 12862,10.656,71.322
Task 12863,16.406,61.52
Task 12864,7.075,69.585
Task 12865,10.25,60.191
Task 12866,11.903,65.651
Task 12867,13.734,72.625
Task 12868,8.566,75.764
Task 12869,17.916,73.921
Task 12870,18.454,76.882
Task 12871,14.18,77.405
Task 12872,7.62,72.82
Task 12873,16.93,62.206
Task 12874,10.803,79.11
Task 12875,12.98,62.991
Task 12876,18.215,75.568
Task 12877,17.138,58.725
Task 12878,16.844,79.649
Task 12879,8.696,63.208
Task 12880,17.469,70.982
Task 12881,12.004,62.903
Task 12882,14.329,75.427
Task 12883,13.518,65.786
Task 12884,9.059,67.647
Task 12885,7.121,79.024
Task 12886,10.074,73.245
Task 12887,8.32,70.199
Task 12888,11.196,67.799
Task 12889,8.341,59.513
Task 12890,11.769,72.069
Task 12891,9.713,76.265
Task 12892,16.647,68.201
Task 12893,15.3,62.307
Task 12894,9.217,74.777
Task 12895,10.808,69.299
Task 12896,14.278,64.716
Task 12897,8.709,69.184
Task 12898,10.952,63.493
Task 12899,12.13,65.895
Task 12900,17.02,80.308
Task 12901,13.411,81.736
Task 12902,12.365,80.608
Task 12903,14.592,79.296
Task 12904,13.013,66.769
Task 12905,16.067,69.83
Task 12906,17.219,66.526
Task 12907,17.97,67.385
Task 12908,8.91,79.509
Task 12909,14.725,72.387
Task 12910,18.956,59.376
Task 12911,7.766,67.396
Task 12912,8.53,71.984
Task 12913,18.286,77.785
Task 12914,11.871,75.055
Task 12915,9.109,81.817
Task 12916,12.92,64.742
Task 12917,12.315,60.033
Task 12918,17.242,70.452
Task 12919,13.023,60.626
Task 12920,15.976,64.18
Task 12921,18.416,69.185
Task 12922,16.979,74.159
Task 12923,8.078,62.204
Task 12924,11.213,75.021
Task 12925,14.514,73.822
Task 12926,13.266,58.288
Task 12927,11.208,70.559
Task 12928,14.436,78.381
Task 12929,10.697,69.827
Task 12930,14.07,74.899
Task 12931,10.871,61.874
Task 12932,15.602,59.869
Task 12933,11.653,68.151
Task 12934,17.571,59.457
Task 12935,14.42,79.15
Task 12936,11.516,63.757
Task 12937,11.466,68.607
Task 12938,14.609,77.721
Task 12939,7.493,65.792
Task 12940,15.025,64.582
Task 12941,18.701,60.638
Task 12942,11.607,64.248
Task 12943,9.416,72.075
Task 12944,11.811,58.25
Task 12945,12.898,76.931
Task 12946,8.39,72.775
Task 12947,11.743,64.385
Task 12948,16.487,59.908
Task 12949,10.82,58.797
Task 12950,8.923,69.647
Task 12951,13.641,64.679
Task 12952,13.667,61.544
Task 12953,12.52,74.776
Task 12954,7.394,64.31
Task 12955,17.021,60.697
Task 12956,7.204,59.576
Task 12957,18.624,76.574
Task 12958,16.373,59.691
Task 12959,16.552,61.05
Task 12960,9.17,75.584
Task 12961,9.186,63.826
Task 12962,17.144,61.512
Task 12963,14.759,58.127
Task 12964,16.486,63.976
Task 12965,8.286,78.77
Task 12966,15.378,60.898
Task 12967,12.646,58.795
Task 12968,12.062,62.305
Task 12969,12.348,61.487
Task 12970,11.551,67.711
Task 12971,9.298,75.491
Task 12972,17.182,75.591
Task 12973,17.134,74.452
Task 12974,9.417,63.371
Task 12975,13.421,64.451
Task 12976,18.0,62.842
Task 12977,7.187,61.388
Task 12978,18.91,63.017
Task 12979,8.775,74.992
Task 12980,15.761,58.314
Task 12981,12.524,78.651
Task 12982,8.857,65.943
Task 12983,12.943,79.325
Task 12984,7.195,64.809
Task 12985,18.991,60.507
Task 12986,7.772,71.329
Task 12987,10.787,80.03
Task 12988,17.591,69.108
Task 12989,13.802,58.373
Task 12990,15.092,69.557
Task 12991,10.402,67.92
Task 12992,9.858,65.331
Task 12993,12.167,73.063
Task 12994,11.137,80.955
Task 12995,16.128,71.306
Task 12996,13.723,59.987
Task 12997,17.205,71.749
Task 12998,7.104,64.31
Task 12999,13.027,63.777
Task 13000,8.471,70.969
Task 13001,10.321,79.203
Task 13002,12.1,69.004
Task 13003,17.353,75.832
Task 13004,14.797,66.171
Task 13005,13.736,78.753
Task 13006,11.769,63.502
Task 13007,13.66,81.312
Task 13008,7.757,69.556
Task 13009,18.052,70.606
Task 13010,10.836,68.122
Task 13011,8.002,68.054
Task 13012,13.408,72.451
Task 13013,18.72,66.789
Task 13014,11.382,72.225
Task 13015,18.537,68.367
Task 13016,8.15,73.586
